10/21/2009,1:05:57 AM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/21/2009,1:05:57 AM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: The server name or address could not be resolved
"
10/20/2009,11:19:30 PM,crypt32,Warning,None,6,N/A,ALPHA,Reached crypt32 threshold of 50 events and will suspend logging for 60 minutes
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:30 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:29 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:29 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:29 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:29 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:29 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:29 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:29 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:29 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:29 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
10/20/2009,11:19:29 PM,crypt32,Error,None,8,N/A,ALPHA,"Failed auto update retrieval of third-party root list sequence number from: <http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootseq.txt> with error: This network connection does not exist.
"
