StarId,StarName
10614209.53,V0424 Boo 
10615232.8,DD    CrA 
10616256.06,GS    Sct 
10617279.33,GK    Lac 
10618302.6,V0505 Cas 
10619325.86,V0412 Gem 
10620349.13,BM    Col 
10621372.39,ES    Dra 
10622395.66,V3121 Oph 
10623418.93,V0700 Lyr 
10624442.19,V5103 Sgr 
10625465.46,BK    Sgr 
10626488.72,V0618 Sgr 
10627511.99,V0382 Ser 
10628535.26,V2051 Sgr 
10629558.52,V0511 Cas 
10630581.79,QR    Boo 
10631605.05,V0354 Car 
10632628.32,V0823 Sgr 
10633651.59,V1902 Sgr 
10634674.85,PT    Per 
10635698.12,KQ    And 
10636721.39,FO    Cas 
10637744.65,SW    Sgr 
10638767.92,V1492 Ori 
10639791.18,TU    Del 
10640814.45,WX    Sge 
10641837.72,V6292 Sgr 
10642860.98,V1639 Oph 
10643884.25,VX    For 
10644907.51,V0399 Vel 
10645930.78,V1351 Cas 
10646954.05,V0357 Her 
10647977.31,EL    Cyg 
10649000.58,V2251 Cyg 
10650023.84,V0521 Cyg 
10651047.11,V0464 Cep 
10652070.38,V0434 Peg 
10653093.64,CT    CVn 
10654116.91,V0927 Cep 
10655140.17,V0490 Car 
10656163.44,FZ    Pup 
10657186.71,V0887 Cen 
10658209.97,BW    CVn 
10659233.24,MN    Dra 
10660256.51,V2850 Sgr 
10661279.77,CI    TrA 
10662303.04,zet   Gem 
10663326.3,BF    Tau 
10664349.57,V2412 Cyg 
10665372.84,V0988 Oph 
10666396.1,V0922 Ara 
10667419.37,V2995 Oph 
10668442.63,EE    Cam 
10669465.9,V0491 Oph 
10670489.17,AA    Cet 
10671512.43,EI    Lyn 
10672535.7,V0632 Oph 
10673558.96,VV    Pyx 
10674582.23,V0336 Pup 
10675605.5,V0405 UMa 
10676628.76,V1159 Oph 
10677652.03,V2698 Ori 
10678675.29,V0651 Aql 
10679698.56,BU    Per 
10680721.83,IT    Vir 
10681745.09,V1039 Cas 
10682768.36,V0595 Her 
10683791.63,NX    Cep 
10684814.89,AI    CrA 
10685838.16,CW    Aqr 
10686861.42,DO    Mic 
10687884.69,UX    Vol 
10688907.96,V2418 Ori 
10689931.22,CH    Mic 
10690954.49,ER    Cas 
10691977.75,V0989 Per 
10693001.02,CP    Her 
10694024.29,LV    Com 
10695047.55,V1430 Her 
10696070.82,DP    Tel 
10697094.08,V1320 Ori 
10698117.35,V0365 CMa 
10699140.62,V0582 Pup 
10700163.88,V0441 Aql 
10701187.15,RS    Lyr 
10702210.41,V2444 Oph 
10703233.68,V0559 Cen 
10704256.95,RR0   
10705280.21,V3225 Sgr 
10706303.48,V0554 Cep 
10707326.75,V1459 Her 
10708350.01,LY    Pup 
10709373.28,V0938 Ara 
10710396.54,V2287 Sgr 
10711419.81,V0415 Aur 
10712443.08,TZ    Col 
10713466.34,V0602 Oph 
10714489.61,TV    Sco 
10715512.87,V0398 Mon 
10716536.14,DU    Scl 
10717559.41,V0602 Sgr 
10718582.67,V3734 Sgr 
10719605.94,V0656 Ser 
10720629.2,V0571 Cyg 
10721652.47,V0984 Cas 
10722675.74,V0788 Cas 
10723699,V0399 Pav 
10724722.27,V2819 Sgr 
10725745.53,V0715 Cyg 
10726768.8,V3612 Oph 
10727792.07,V0349 Vir 
10728815.33,V2336 Ori 
10729838.6,V0494 Mon 
10730861.87,V4813 Sgr 
10731885.13,EW    Boo 
10732908.4,MS    UMa 
10733931.66,V0477 UMa 
10734954.93,DL    Cas 
10735978.2,V0503 Cyg 
10737001.46,V2487 Sgr 
10738024.73,V0435 Sct 
10739047.99,DP    Sge 
10740071.26,V0549 Cas 
10741094.53,V4248 Oph 
10742117.79,RS    Vir 
10743141.06,HY    Psc 
10744164.32,V3521 Sgr 
10745187.59,CY    CMa 
10746210.86,KU    Ori 
10747234.12,V3896 Oph 
10748257.39,V2468 Oph 
10749280.65,V0732 Aur 
10750303.92,V1004 Cyg 
10751327.19,MM    Lup 
10752350.45,V1551 Cyg 
10753373.72,V3885 Oph 
10754396.99,V2129 Sgr 
10755420.25,V0542 Ori 
10756443.52,IQ    Vul 
10757466.78,V1201 Sgr 
10758490.05,V1971 Aql 
10759513.32,V0381 Vir 
10760536.58,DQ    Pup 
10761559.85,V0830 Tau 
10762583.11,V0382 Del 
10763606.38,V0573 Per 
10764629.65,V0770 Cen 
10765652.91,V0617 Her 
10766676.18,HQ    Cha
10767699.44,V1758 Cyg 
10768722.71,MZ    Boo 
10769745.98,PR    Lyr 
10770769.24,UU    Crv 
10771792.51,V3016 Sgr 
10772815.77,V1180 Ori 
10773839.04,V4419 Sgr 
10774862.31,V0564 CrA 
10775885.57,V0609 Hya 
10776908.84,V0419 Car 
10777932.11,V0356 Cam 
10778955.37,V0459 Cen 
10779978.64,HW    Gem 
10781001.9,HM    Leo 
10782025.17,V1101 Cep 
10783048.44,V2588 Sgr 
10784071.7,PS    Hya 
10785094.97,IQ    CVn 
10786118.23,UY    Crt 
10787141.5,V2563 Cyg 
10788164.77,BE    Lib 
10789188.03,V0636 Pup 
10790211.3,GQ    Pup 
10791234.56,PU    Pup 
10792257.83,V3310 Sgr 
10793281.1,V0398 Cyg 
10794304.36,V2813 Cyg 
10795327.63,BY    Nor 
10796350.89,V2278 Oph 
10797374.16,V0403 CrA 
10798397.43,CQ    TrA 
10799420.69,V0602 Ori 
10800443.96,V0692 Cas 
10801467.23,DS    CVn 
10802490.49,EI    CMa 
10803513.76,PW    Sge 
10804537.02,V2465 Oph 
10805560.29,V5346 Sgr 
10806583.56,RW    LMi 
10807606.82,V1706 Aql 
10808630.09,ZZ    Pav 
10809653.35,V0610 Vir 
10810676.62,V2190 Ori 
10811699.89,V0577 Cyg 
10812723.15,BQ    Eri 
10813746.42,V0808 Tau 
10814769.68,V2778 Sgr 
10815792.95,V1780 Sgr 
10816816.22,V0735 Cen 
10817839.48,V0706 Vir 
10818862.75,V5097 Sgr 
10819886.01,IK    Oph 
10820909.28,SU    Tel 
10821932.55,V1084 Cas 
10822955.81,SV    Peg 
10823979.08,V0673 Vir 
10825002.35,QT    Lyn 
10826025.61,KV    Eri 
10827048.88,V2674 Ori 
10828072.14,V0672 Lac 
10829095.41,CV    Sct 
10830118.68,TU    Lup 
10831141.94,V3018 Oph 
10832165.21,V2420 Oph 
10833188.47,XY    Sge 
10834211.74,UX    Hya 
10835235.01,V0444 CVn 
10836258.27,V1267 Oph 
10837281.54,CX    Cnc 
10838304.8,V4213 Sgr 
10839328.07,V3246 Sgr 
10840351.34,V0339 Lac 
10841374.6,V1695 Aql 
10842397.87,V2112 Oph 
10843421.13,SY    Ari 
10844444.4,DE    UMa 
10845467.67,V1377 Oph 
10846490.93,TX    Mon 
10847514.2,V0812 Sco 
10848537.47,LV    Cet 
10849560.73,V0350 TrA 
10850584,V3093 Oph 
10851607.26,V0638 Car 
10852630.53,HM    Ori 
10853653.8,V0626 Oph 
10854677.06,V3360 Oph 
10855700.33,CK    Cru 
10856723.59,V0907 Cen 
10857746.86,AZ    Per 
10858770.13,CK    Pav 
10859793.39,V5816 Sgr 
10860816.66,RW    Sge 
10861839.92,V2754 Cyg 
10862863.19,IY    Car 
10863886.46,TT    Cen 
10864909.72,V0666 Tau 
10865932.99,V4296 Sgr 
10866956.25,V0613 CrA 
10867979.52,V1140 Aql 
10869002.79,V1050 Her 
10870026.05,AV    Aql 
10871049.32,V0579 And 
10872072.59,V0570 Sco 
10873095.85,V0926 Her 
10874119.12,SS    Ant 
10875142.38,V1551 Her 
10876165.65,UX    Nor 
10877188.92,FT    Cyg 
10878212.18,V1421 Oph 
10879235.45,V2394 Cyg 
10880258.71,V1129 Ori 
10881281.98,V0343 Boo 
10882305.25,V1690 Cyg 
10883328.51,IO    Mus 
10884351.78,DY    Lac 
10885375.04,V0606 Oph 
10886398.31,V4801 Sgr 
10887421.58,GK    Boo 
10888444.84,V0485 Ser 
10889468.11,V0692 Vir 
10890491.37,V0550 Cam 
10891514.64,V3617 Sgr 
10892537.91,V0530 Per 
10893561.17,V0572 Ara 
10894584.44,ST    Hya 
10895607.71,KN    Hya 
10896630.97,V1526 Her 
10897654.24,V0444 Lup 
10898677.5,V0358 Com 
10899700.77,V1277 Oph 
10900724.04,V1426 Cen 
10901747.3,V2928 Oph 
10902770.57,V0570 Vir 
10903793.83,V0976 Cyg 
10904817.1,V1397 Cen 
10905840.37,GW    Sge 
10906863.63,V1634 Oph 
10907886.9,EY    Pav 
10908910.16,V1262 Cas 
10909933.43,V0476 Pup 
10910956.7,BH    Com 
10911979.96,V1539 Cyg 
10913003.23,V0395 Aps 
10914026.49,V0918 Her 
10915049.76,V3364 Oph 
10916073.03,V0464 Cas 
10917096.29,FV    Car 
10918119.56,NW    Com 
10919142.83,V1061 Sgr 
10920166.09,V1987 Sgr 
10921189.36,V0500 Vir 
10922212.62,BL    Cnc 
10923235.89,V3322 Sgr 
10924259.16,V2060 Cyg 
10925282.42,BB    Tuc 
10926305.69,GR    Boo 
10927328.95,EU    Cnc 
10928352.22,V1286 Sco 
10929375.49,AH    For 
10930398.75,V1587 Cyg 
10931422.02,eta   Car 
10932445.28,EV    Ori 
10933468.55,V1841 Aql 
10934491.82,V0434 Aur 
10935515.08,V1504 Oph 
10936538.35,BD    Men 
10937561.61,V5234 Sgr 
10938584.88,V1043 Ori 
10939608.15,V5776 Sgr 
10940631.41,V0751 Ori 
10941654.68,V4374 Sgr 
10942677.95,VY    Com 
10943701.21,V1332 Oph 
10944724.48,V0820 Oph 
10945747.74,OS    Ori 
10946771.01,V1112 Cen 
10947794.28,BT    Del 
10948817.54,CQ    Aql 
10949840.81,V0723 CrA 
10950864.07,V0737 Aql 
10951887.34,V0385 Sgr 
10952910.61,V1056 Ori 
10953933.87,V1226 Cas 
10954957.14,BE    Com 
10955980.4,V0553 Aql 
10957003.67,V3187 Sgr 
10958026.94,CI    Ser 
10959050.2,V0916 Cyg 
10960073.47,FV    Lup 
10961096.73,AO    Cha
10962120,V2669 Cyg 
10963143.27,DT    Ser 
10964166.53,AE    Tri 
10965189.8,V0376 Aql 
10966213.07,V0433 Aql 
10967236.33,V1633 Sgr 
10968259.6,HY    Lib 
10969282.86,V0732 Ori 
10970306.13,BX    Lac 
10971329.4,V0904 Aql 
10972352.66,V0513 Ori 
10973375.93,V0627 Oph 
10974399.19,V0528 Vel 
10975422.46,V1278 Cen 
10976445.73,QW    Per 
10977468.99,V2941 Oph 
10978492.26,FZ    CrA 
10979515.52,V5874 Sgr 
10980538.79,BU    Phe 
10981562.06,V0891 Sco 
10982585.32,OX    Nor 
10983608.59,BE    Aur 
10984631.85,V1394 Cas 
10985655.12,AD    Sco 
10986678.39,GW    CrA 
10987701.65,V2804 Ori 
10988724.92,BL    Gru 
10989748.19,XY    For 
10990771.45,RW    Crt 
10991794.72,V0352 Tel 
10992817.98,AL    Sct 
10993841.25,V0571 Peg 
10994864.52,EX    CrA 
10995887.78,V0632 Cen 
10996911.05,V0660 Ara 
10997934.31,V1835 Oph 
10998957.58,V1183 Cas 
10999980.85,ZZ    PsA 
11001004.11,VW    Crv 
11002027.38,HS    UMa 
11003050.64,BF    Eri 
11004073.91,V1674 Her 
11005097.18,LN    UMa 
11006120.44,V4534 Sgr 
11007143.71,V0398 Cam 
11008166.97,QZ    Per 
11009190.24,V4573 Sgr 
11010213.51,V5738 Sgr 
11011236.77,V0659 Cas 
11012260.04,V0388 And 
11013283.31,GS    Car 
11014306.57,V1366 Tau 
11015329.84,V1344 Aql 
11016353.1,HY    CMa 
11017376.37,V0599 Tau 
11018399.64,V2100 Cyg 
11019422.9,V3255 Sgr 
11020446.17,V0603 Tau 
11021469.43,FO    Oph 
11022492.7,V0416 CrA 
11023515.97,V1394 Tau 
11024539.23,V0571 Mon 
11025562.5,V0392 Dra 
11026585.76,V2007 Ori 
11027609.03,V0876 Sco 
11028632.3,FO    Pav 
11029655.56,QU    Pav 
11030678.83,V0719 Lyr 
11031702.09,V0477 Lyr 
11032725.36,KK    Tel 
11033748.63,WY    Sgr 
11034771.89,V1882 Ori 
11035795.16,TV    Cep 
11036818.43,V0686 Car 
11037841.69,V2235 Ori 
11038864.96,V1118 Cas 
11039888.22,V0577 Lac 
11040911.49,AF    Aql 
11041934.76,V1339 Sco 
11042958.02,V4383 Sgr 
11043981.29,V0878 Per 
11045004.55,V3162 Oph 
11046027.82,V2507 Ori 
11047051.09,T     Cap 
11048074.35,OZ    Sco 
11049097.62,V0598 Cen 
11050120.88,V0947 Her 
11051144.15,V5941 Sgr 
11052167.42,V0506 Ara 
11053190.68,V2530 Cyg 
11054213.95,OZ    Cyg 
11055237.21,HM    Cha
11056260.48,V6339 Sgr 
11057283.75,V2220 Ori 
11058307.01,QV    CrA 
11059330.28,LS    Oph 
11060353.55,HK    Dra 
11061376.81,V0403 Nor 
11062400.08,V4042 Oph 
11063423.34,EW    TrA 
11064446.61,CD    Sct 
11065469.88,V0712 Cas 
11066493.14,V0907 Cas 
11067516.41,V1932 Ori 
11068539.67,MQ    Sct 
11069562.94,LQ    Boo 
11070586.21,V2347 Sgr 
11071609.47,V1519 Oph 
11072632.74,V2380 Ori 
11073656,V3453 Oph 
11074679.27,V0341 Leo 
11075702.54,V3216 Sgr 
11076725.8,V2961 Sgr 
11077749.07,X     Tel 
11078772.33,EQ    Lup 
11079795.6,V0598 Pup 
11080818.87,CO    Lyr 
11081842.13,DH    Del 
11082865.4,LR    CVn 
11083888.67,V2680 Sgr 
11084911.93,V0690 Lac 
11085935.2,V0609 Ara 
11086958.46,V0416 Tau 
11087981.73,V0939 Oph 
11089005,V1958 Ori 
11090028.26,V2050 Cyg 
11091051.53,HM    Psc 
11092074.79,V1352 Sgr 
11093098.06,AQ    And 
11094121.33,V0570 CrA 
11095144.59,OQ    Ara 
11096167.86,V0612 Tau 
11097191.12,QX    Sge 
11098214.39,HT    Gem 
11099237.66,V0910 Cep 
11100260.92,V0682 Cas 
11101284.19,V0960 Sgr 
11102307.45,V0539 Cep 
11103330.72,V3941 Oph 
11104353.99,V0475 Peg 
11105377.25,VZ    Ser 
11106400.52,V1218 Aql 
11107423.79,V0621 Ser 
11108447.05,V2271 Ori 
11109470.32,AG    Her 
11110493.58,PV    Lyr 
11111516.85,HK    Per 
11112540.12,WX    Cru 
11113563.38,V0738 Peg 
11114586.65,V0551 Sct 
11115609.91,V0993 Cyg 
11116633.18,EW    CVn 
11117656.45,RY    Oct 
11118679.71,V4159 Oph 
11119702.98,V1742 Aql 
11120726.24,V0509 Ara 
11121749.51,V2464 Ori 
11122772.78,QV    Lyr 
11123796.04,GW    Per 
11124819.31,V0757 Car 
11125842.57,UW    Ant 
11126865.84,V2302 Oph 
11127889.11,RX    Leo 
11128912.37,V0425 Pav 
11129935.64,pi. 5 Ori 
11130958.91,V1046 Sgr 
11131982.17,V3365 Sgr 
11133005.44,LN    Hya 
11134028.7,NW    Lib 
11135051.97,V5918 Sgr 
11136075.24,LR    Aps 
11137098.5,AH    Lep 
11138121.77,V3318 Oph 
11139145.03,VZ    Cnc 
11140168.3,CX    Pyx 
11141191.57,VY    Ari 
11142214.83,V1966 Cyg 
11143238.1,V1433 Cen 
11144261.36,V2713 Cyg 
11145284.63,V2167 Cyg 
11146307.9,V1623 Aql 
11147331.16,NY    Aqr 
11148354.43,V0925 Oph 
11149377.69,AA    Mon 
11150400.96,V0816 Sgr 
11151424.23,U     Aqr 
11152447.49,V2051 Cyg 
11153470.76,V0824 Aql 
11154494.03,V0348 Pup 
11155517.29,MY    TrA 
11156540.56,V1586 Oph 
11157563.82,V6357 Sgr 
11158587.09,V2197 Cyg 
11159610.36,V0460 And 
11160633.62,V0450 Nor 
11161656.89,GP    Cnc 
11162680.15,V0480 Her 
11163703.42,V0683 Aql 
11164726.69,AB    Psc 
11165749.95,V2052 Sgr 
11166773.22,BG    Pav 
11167796.48,HY    Sco 
11168819.75,DI    Ara 
11169843.02,V0504 Cen 
11170866.28,V0457 Aqr 
11171889.55,V1056 Oph 
11172912.81,V1969 Cyg 
11173936.08,AZ    Crt 
11174959.35,V2508 Cyg 
11175982.61,V0646 Ori 
11177005.88,CF    CrA 
11178029.15,V1225 Cyg 
11179052.41,V0363 Vel 
11180075.68,V0337 TrA 
11181098.94,V1100 Cen 
11182122.21,BR    CMi 
11183145.48,V0801 Ara 
11184168.74,V0481 Aqr 
11185192.01,V1309 Ori 
11186215.27,OY    Aql 
11187238.54,IK    Leo 
11188261.81,V0477 CVn 
11189285.07,V0996 Cep 
11190308.34,V0878 Sco 
11191331.6,V3229 Sgr 
11192354.87,AD    TrA 
11193378.14,V0851 Ara 
11194401.4,DV    Ser 
11195424.67,V1241 Her 
11196447.93,lam   Eri 
11197471.2,V0972 Sgr 
11198494.47,V0335 Cas 
11199517.73,V0840 Ori 
11200541,IZ    Cas 
11201564.27,V1825 Cen 
11202587.53,TT    Scl 
11203610.8,V1863 Ori 
11204634.06,LM    TrA 
11205657.33,EN    And 
11206680.6,BC    Lyr 
11207703.86,V1171 Ara 
11208727.13,V1056 Cyg 
11209750.39,V0421 Vel 
11210773.66,YY    Pav 
11211796.93,MU    Pup 
11212820.19,CS    Cru 
11213843.46,DO    Lyn 
11214866.72,GI    Pup 
11215889.99,AC    CVn 
11216913.26,V0812 Car 
11217936.52,VX    Sco 
11218959.79,V1314 Ori 
11219983.05,V1064 Tau 
11221006.32,V0627 Ori 
11222029.59,FT    Oct 
11223052.85,V0640 Per 
11224076.12,DH    Scl 
11225099.39,V2003 Aql 
11226122.65,V1404 Cas 
11227145.92,V1617 Aql 
11228169.18,V5189 Sgr 
11229192.45,V0448 Oph 
11230215.72,BP    Peg 
11231238.98,V2158 Ori 
11232262.25,V0433 Cen 
11233285.51,WX    Col 
11234308.78,V1302 Ori 
11235332.05,BK    Tel 
11236355.31,V0395 Pav 
11237378.58,V0394 Tel 
11238401.84,V0889 Ori 
11239425.11,V0897 Mon 
11240448.38,V3092 Cyg 
11241471.64,BQ    Mus 
11242494.91,V1108 Per 
11243518.17,V0822 Lac 
11244541.44,V1878 Cyg 
11245564.71,V0598 Aql 
11246587.97,V0462 Com 
11247611.24,QV    Nor 
11248634.51,V2754 Oph 
11249657.77,V0600 Vir 
11250681.04,FH    UMa 
11251704.3,VY    Lup 
11252727.57,V0544 Pup 
11253750.84,V0527 Vir 
11254774.1,V0400 Sge 
11255797.37,V0622 Cyg 
11256820.63,PX    Ori 
11257843.9,V1887 Cyg 
11258867.17,V0876 Sgr 
11259890.43,IT    Tel 
11260913.7,V1085 Cas 
11261936.96,V0418 Pav 
11262960.23,IX    Cet 
11263983.5,V4054 Oph 
11265006.76,WY    UMa 
11266030.03,V2662 Ori 
11267053.29,CU    Pyx 
11268076.56,OO    Sct 
11269099.83,V0500 Sct 
11270123.09,V6504 Sgr 
11271146.36,V0395 Mon 
11272169.63,V5925 Sgr 
11273192.89,BU    Ser 
11274216.16,V1042 Cas 
11275239.42,V0422 Cam 
11276262.69,AW    Pyx 
11277285.96,KL    Car 
11278309.22,V0812 Her 
11279332.49,V3610 Oph 
11280355.75,V1131 Sco 
11281379.02,V0425 Cep 
11282402.29,V0943 Cen 
11283425.55,V0721 Peg 
11284448.82,V0563 Sco 
11285472.08,V1615 Cyg 
11286495.35,V1246 Oph 
11287518.62,RY    Lyr 
11288541.88,VZ    Pic 
11289565.15,V0358 Del 
11290588.41,V2636 Ori 
11291611.68,V0631 Lyr 
11292634.95,V6296 Sgr 
11293658.21,CP    Sct 
11294681.48,V0383 Boo 
11295704.74,V4844 Sgr 
11296728.01,V0988 Mon 
11297751.28,V0929 Cen 
11298774.54,V1276 Cyg 
11299797.81,FQ    Lyr 
11300821.08,V0533 Aql 
11301844.34,V3102 Oph 
11302867.61,AY    Per 
11303890.87,V0797 Sgr 
11304914.14,V1180 Cas 
11305937.41,V1290 Cyg 
11306960.67,VV    Ret 
11307983.94,V0503 Ara 
11309007.2,V2969 Cyg 
11310030.47,V0561 Aql 
11311053.74,V1592 Her 
11312077,V0641 Lac 
11313100.27,V1909 Cyg 
11314123.53,V2459 Sgr 
11315146.8,V1575 Sgr 
11316170.07,DW    Ori 
11317193.33,YY    Lac 
11318216.6,FI    Cru 
11319239.86,V0703 CrA 
11320263.13,V0343 Cen 
11321286.4,V0354 Lup 
11322309.66,V0459 CVn 
11323332.93,V0852 Aur 
11324356.2,V0884 Oph 
11325379.46,BO    Cen 
11326402.73,V2605 Ori 
11327425.99,V0497 Aqr 
11328449.26,DY    Sct 
11329472.53,EI    Gru 
11330495.79,V0528 Hya 
11331519.06,V1284 Cyg 
11332542.32,V0437 Peg 
11333565.59,V4212 Oph 
11334588.86,V0529 Vir 
11335612.12,DK    Vir 
11336635.39,V3884 Sgr 
11337658.65,V2648 Cyg 
11338681.92,V0578 Hya 
11339705.19,V0441 Ara 
11340728.45,V1812 Aql 
11341751.72,FI    Ser 
11342774.98,V0419 Per 
11343798.25,V3320 Oph 
11344821.52,Z     Lib 
11345844.78,II    Nor 
11346868.05,OW    Eri 
11347891.32,V0832 Cyg 
11348914.58,V1601 Oph 
11349937.85,V0425 Tau 
11350961.11,V1067 Ori 
11351984.38,V0409 Nor 
11353007.65,V2000 Sgr 
11354030.91,V0982 Her 
11355054.18,OW    Mus 
11356077.44,V0377 Cas 
11357100.71,EV    Aps 
11358123.98,DE    Aql 
11359147.24,QY    Lup 
11360170.51,TY    Ori 
11361193.77,MX    Sct 
11362217.04,V0395 Cep 
11363240.31,V0497 Aur 
11364263.57,BX    Lep 
11365286.84,V0827 Lac 
11366310.1,BZ    Ari 
11367333.37,V0416 Tel 
11368356.64,BV    Tuc 
11369379.9,MZ    Aps 
11370403.17,V0348 Gem 
11371426.44,V0420 Mon 
11372449.7,V2143 Sgr 
11373472.97,V3077 Oph 
11374496.23,V1600 Ori 
11375519.5,V2841 Ori 
11376542.77,GN    Cet 
11377566.03,VW    Cet 
11378589.3,V2179 Oph 
11379612.56,V1582 Cyg 
11380635.83,IL    Cas 
11381659.1,QR    Ser 
11382682.36,AI    Tau 
11383705.63,V1613 Cyg 
11384728.89,HW    Vir 
11385752.16,V5327 Sgr 
11386775.43,V1194 Ori 
11387798.69,V     Dor 
11388821.96,V0769 Tau 
11389845.22,V4557 Sgr 
11390868.49,V1836 Oph 
11391891.76,EP    Cen 
11392915.02,V0883 Her 
11393938.29,PZ    TrA 
11394961.56,V0763 Per 
11395984.82,MV    Peg 
11397008.09,V3822 Sgr 
11398031.35,V1098 Sco 
11399054.62,FX    Pav 
11400077.89,V1068 Per 
11401101.15,V0370 Vul 
11402124.42,AW    Aps 
11403147.68,AP    Hya 
11404170.95,NZ    Leo 
11405194.22,LV    Hya 
11406217.48,V1310 Aql 
11407240.75,V0757 Aur 
11408264.01,OT    Aur 
11409287.28,V1084 Per 
11410310.55,alf   Vir 
11411333.81,V0564 Tau 
11412357.08,V3849 Sgr 
11413380.34,HW    Oph 
11414403.61,V1343 Cen 
11415426.88,V0468 Hya 
11416450.14,LW    Vir 
11417473.41,V0345 Sco 
11418496.68,AS    Mon 
11419519.94,V0344 Peg 
11420543.21,V4136 Sgr 
11421566.47,V6315 Sgr 
11422589.74,V0462 Mon 
11423613.01,IR    UMa 
11424636.27,V0609 Cen 
11425659.54,TW    Gru 
11426682.8,V1496 Cyg 
11427706.07,IQ    Cep 
11428729.34,V5751 Sgr 
11429752.6,CR    Nor 
11430775.87,V0643 Pup 
11431799.13,FR    Nor 
11432822.4,V0623 Sgr 
11433845.67,BT    Cyg 
11434868.93,QQ    CrA 
11435892.2,rho   Pup 
11436915.46,V4274 Oph 
11437938.73,V1712 Ori 
11438962,TU    Tau 
11439985.26,V1467 Ori 
11441008.53,V0567 Pup 
11442031.8,V0423 CMa 
11443055.06,AT    Dra 
11444078.33,PS    Pav 
11445101.59,SS    Cha
11446124.86,EN    UMa 
11447148.13,V2801 Ori 
11448171.39,V1570 Sgr 
11449194.66,HX    Tau 
11450217.92,VW    Cep 
11451241.19,V0397 Tau 
11452264.46,DT    Pyx 
11453287.72,V2788 Sgr 
11454310.99,TU    Pup 
11455334.25,SS    CrB 
11456357.52,V0592 Tau 
11457380.79,AC    Vel 
11458404.05,V5436 Sgr 
11459427.32,BZ    Lep 
11460450.58,V2812 Cyg 
11461473.85,Y     Gem 
11462497.12,V0396 Peg 
11463520.38,V0369 Mon 
11464543.65,Y     Her 
11465566.92,V0430 Tel 
11466590.18,IN    Car 
11467613.45,V6010 Sgr 
11468636.71,V1024 Per 
11469659.98,V0621 Sgr 
11470683.25,V5979 Sgr 
11471706.51,MS    CVn 
11472729.78,V2746 Ori 
11473753.04,AD    Ari 
11474776.31,V0692 And 
11475799.58,V2984 Cyg 
11476822.84,V2981 Cyg 
11477846.11,V3881 Oph 
11478869.37,V0356 Sge 
11479892.64,MX    Lyr 
11480915.91,KN    Car 
11481939.17,V0863 Cep 
11482962.44,V0499 Vel 
11483985.7,V1869 Cen 
11485008.97,EZ    Del 
11486032.24,V4409 Sgr 
11487055.5,V1315 Cyg 
11488078.77,V3565 Oph 
11489102.04,V2853 Ori 
11490125.3,V0552 Ara 
11491148.57,V1193 Her 
11492171.83,V1250 Cen 
11493195.1,EE    Dra 
11494218.37,RZ    Cen 
11495241.63,V0928 Ori 
11496264.9,V0620 CrA 
11497288.16,V0969 Per 
11498311.43,V0519 Car 
11499334.7,V0719 Her 
11500357.96,V0390 Aur 
11501381.23,V1602 Aql 
11502404.49,LP    Lac 
11503427.76,V0389 Ori 
11504451.03,V2212 Ori 
11505474.29,V0346 Cen 
11506497.56,V0916 Her 
11507520.82,FI    Cir
11508544.09,V1897 Sgr 
11509567.36,AB    Lib 
11510590.62,V0430 CMa 
11511613.89,PT    Cen 
11512637.16,V1294 Her 
11513660.42,HZ    Tau 
11514683.69,V1963 Ori 
11515706.95,V0458 UMa 
11516730.22,KO    Psc 
11517753.49,CX    Ari 
11518776.75,V0476 Ori 
11519800.02,NU    Pup 
11520823.28,RR    Ser 
11521846.55,V0403 Lyr 
11522869.82,XX    Cir
11523893.08,V1167 Cas 
11524916.35,V2537 Ori 
11525939.61,IS    Ori 
11526962.88,V4074 Oph 
11527986.15,V0584 Aql 
11529009.41,V1059 Cep 
11530032.68,IQ    Nor 
11531055.94,V2854 Ori 
11532079.21,V0384 Del 
11533102.48,V2719 Oph 
11534125.74,V6237 Sgr 
11535149.01,RW    Col 
11536172.28,V0345 Mon 
11537195.54,BF    Cyg 
11538218.81,V1200 Sco 
11539242.07,V0546 CrA 
11540265.34,VX    Sex 
11541288.61,V0381 Per 
11542311.87,V3463 Sgr 
11543335.14,EX    Cet 
11544358.4,BR    CVn 
11545381.67,V1870 Cyg 
11546404.94,V0484 Sgr 
11547428.2,OP    Lac 
11548451.47,AF    Cam 
11549474.73,V1052 Sco 
11550498,FF    Vir 
11551521.27,BV    Hya 
11552544.53,KQ    TrA 
11553567.8,V0822 Mon 
11554591.06,V1281 Cas 
11555614.33,LR    Vir 
11556637.6,V2071 Cyg 
11557660.86,CO    Ori 
11558684.13,V3387 Oph 
11559707.4,KN    Com 
11560730.66,V0991 Oph 
11561753.93,V0803 CrA 
11562777.19,V2863 Sgr 
11563800.46,V1828 Cen 
11564823.73,BY    CrA 
11565846.99,SU    UMi 
11566870.26,V3710 Sgr 
11567893.52,V5677 Sgr 
11568916.79,FG    Boo 
11569940.06,V1639 Sco 
11570963.32,NQ    Tel 
11571986.59,V1205 Ori 
11573009.85,MW    Gem 
11574033.12,AY    Crt 
11575056.39,V3661 Sgr 
11576079.65,V0478 Lyr 
11577102.92,V3219 Oph 
11578126.18,V0501 Ser 
11579149.45,V2026 Aql 
11580172.72,V0600 Lac 
11581195.98,V1499 Ori 
11582219.25,XX    Del 
11583242.52,IO    Nor 
11584265.78,DI    Eri 
